5.000000000000000278e-02
-2.149999999999999911e+00
-3.669999999999999929e+00
-4.139999999999999680e+00
-3.979999999999999982e+00
-4.150000000000000355e+00
-3.759999999999999787e+00
-2.609999999999999876e+00
-3.490000000000000213e+00
-3.250000000000000000e+00
-2.529999999999999805e+00
-2.609999999999999876e+00
-2.750000000000000000e+00
-2.180000000000000160e+00
-1.939999999999999947e+00
-1.699999999999999956e+00
-1.570000000000000062e+00
-1.540000000000000036e+00
-1.330000000000000071e+00
-1.320000000000000062e+00
-1.169999999999999929e+00
-1.169999999999999929e+00
-1.050000000000000044e+00
-9.300000000000000488e-01
-8.800000000000000044e-01
-8.800000000000000044e-01
-8.000000000000000444e-01
-7.500000000000000000e-01
-7.700000000000000178e-01
-6.099999999999999867e-01
-4.600000000000000200e-01
-5.000000000000000000e-01
-4.899999999999999911e-01
-5.600000000000000533e-01
-3.900000000000000133e-01
-3.699999999999999956e-01
-3.400000000000000244e-01
-2.999999999999999889e-01
-2.800000000000000266e-01
-2.200000000000000011e-01
-2.399999999999999911e-01
-2.000000000000000111e-01
-2.399999999999999911e-01
-1.600000000000000033e-01
-3.099999999999999978e-01
-4.699999999999999734e-01
-1.499999999999999944e-01
-1.199999999999999956e-01
-1.000000000000000056e-01
-8.999999999999999667e-02
-8.000000000000000167e-02
-8.000000000000000167e-02
-8.999999999999999667e-02
-7.000000000000000666e-02
-8.000000000000000167e-02
-2.999999999999999889e-02
-2.000000000000000042e-02
0.000000000000000000e+00
