1.971099285274572566e+01
1.857843593253208425e+01
1.739230158818578786e+01
1.624523928095488401e+01
1.508823205857386540e+01
1.408435536885030182e+01
1.301080895605244336e+01
1.203450203843487110e+01
1.118427372714188550e+01
1.041130829467485164e+01
9.635654454503200128e+00
8.895294193644719627e+00
8.214857104969702561e+00
7.563732150202504556e+00
7.024877073974844954e+00
6.524909498576380251e+00
6.056981088728079499e+00
5.471486570150495332e+00
4.911626340396340495e+00
4.434996129322861691e+00
4.007980824598042169e+00
3.614501954067087741e+00
3.332914591686748196e+00
3.041520357893247262e+00
2.821023226481615076e+00
2.586999416981190958e+00
2.416593790632207472e+00
2.185924530544950173e+00
1.992462754718944851e+00
1.806007147251258216e+00
1.624098182097678311e+00
1.445166707370659109e+00
1.259046316429657475e+00
1.126768827693781283e+00
1.037372946969941090e+00
9.595882298751156059e-01
8.797994854007457066e-01
8.049619795678754075e-01
7.520098687935664605e-01
6.859705449695483459e-01
6.376845242025749316e-01
5.819621683421092317e-01
5.386510492549972939e-01
4.936673642334992729e-01
4.535785318412317579e-01
4.239954651309666422e-01
3.946041167653785431e-01
3.647070229827585330e-01
3.342791796507445512e-01
3.108779490740597451e-01
2.901367247739147226e-01
2.695320547219636764e-01
2.454862744103976369e-01
2.245119214528544516e-01
2.061859518738105024e-01
1.922722608267232736e-01
1.778029799847231085e-01
1.643252969155880316e-01
1.523968577722518702e-01
1.392537951782327199e-01
1.291496604964972039e-01
9.204839017013219561e-06
